word,in_brown,is_name
bulging,True,False
bulk,True,False
bulked,True,False
bulkhead,True,False
bulkheads,True,False
bulkley,False,True
bulks,True,False
bulky,True,False
bull,True,True
bull's-eye,True,False
bull's-eyes,True,False
bull-like,True,False
bull-necked,True,False
bull-roaring,True,False
bull-sessions,True,False
bulla,False,True
bullard,False,True
bulldoze,True,False
bulleid,False,True
bullet,True,False
bullet-riddled,True,False
bulletin,True,False
bulletin'd,True,False
bulletins,True,False
bullets,True,False
bullfinch,True,False
bullhide,True,False
bullies,True,False
bullinger,False,True
bullington,False,True
bullion,False,True
bullish,True,False
bullitt,False,True
bullman,False,True
bulloch,True,True
bullock,False,True
bulls,True,False
bullshit,True,False
bulluck,False,True
bullwhackers,True,False
bully,True,False
bullyboys,True,False
bullying,True,False
bulman,False,True
bulmer,False,True
bultman,False,True
bultmann,True,False
bultmann's,True,False
bulusu,False,True
bulwark,True,False
bum,True,False
bumanglag,False,True
bumbalough,False,True
bumble-bee,True,False
bumblebee,True,False
bumblebees,True,False
bumbry,True,False
bumgardner,False,True
bumgarner,False,True
bumming,True,False
bump,True,True
bumped,True,False
bumper,True,False
bumpers,True,False
bumpin,True,False
bumping,True,False
bumpitt,False,True
bumps,True,False
bumptious,True,False
bums,True,False
bun,True,True
bunbury,False,True
bunce,False,True
bunch,True,True
buncha,True,False
bunched,True,False
buncombe,False,True
bundestag,True,False
bundick,False,True
bundle,True,False
bundled,True,False
bundles,True,False
bundrick,False,True
bundy,True,True
bungalow,True,False
bungard,False,True
bunger,False,True
bungled,True,False
bunk,True,True
bunker,True,True
bunkered,True,False
bunkley,False,True
bunkmate,True,False
bunkmates,True,False
bunks,True,False
bunn,False,True
bunnell,False,True
bunner,False,True
bunny,True,False
buns,True,False
bunsen,False,True
bunt,True,True
bunten,False,True
bunter,True,False
bunters,True,False
buntin,False,True
bunton,False,True
bunyan,True,False
bunyard,False,True
buonauro,False,True
buono,False,True
buonocore,False,True
buonomo,False,True
buoyancy,True,False
buoyant,True,False
buoyed,True,False
buoys,True,False
bupp,False,True
burba,False,True
burbach,False,True
burbage,False,True
burbank,True,True
burberry,False,True
burch,True,True
burch's,True,False
burcham,False,True
burchard,False,True
burchell,False,True
burchett,False,True
burchette,False,True
burchfield,False,True
burchill,False,True
burchuladze,False,True
burciaga,False,True
burckhardt,True,False
burd,False,True
burda,False,True
burdak,False,True
burden,True,True
burdened,True,False
burdens,True,False
burdensome,True,False
burdett,False,True
burdette,False,True
burdge,False,True
burdick,False,True
burdine,False,True
burditt,False,True
burdo,False,True
burdon,False,True
bureau,True,True
bureaucracies,True,False
bureaucracy,True,False
bureaucrat,True,False
bureaucratic,True,False
bureaucratization,True,False
bureaucrats,True,False
bureaus,True,False
burek,False,True
buren,True,False
buresh,False,True
burford,True,True
burgan,False,True
burgard,False,True
burgdorf,False,True
burge,False,True
burgener,False,True
burgeoned,True,False
burgeoning,True,False
burger,True,False
burgess,True,True
burgesses,True,False
burgett,False,True
burghardt,True,True
burgher,True,False
burghley,True,False
burgin,False,True
burgio,False,True
burglar,True,False
burglarproof,True,False
burglars,True,False
burglary,True,False
burgo,False,True
burgomaster's,True,False
burgoyne,False,True
burgueno,False,True
burgundian,True,False
burgundies,True,False
burgundy,True,False
burhan,False,True
buri,True,False
burial,True,False
burian,False,True
buried,True,False
buries,True,False
burk,False,True
burkard,False,True
burkart,False,True
burke,True,True
burke's,True,False
burke-rostagno,True,False
burkeen,False,True
burkert,False,True
burkes,True,False
burkes',True,False
burket,False,True
burkett,False,True
burkette,True,False
burkey,False,True
burkhalter,False,True
burkhead,False,True
burkholder,False,True
burkitt,False,True
burkle,False,True
burkley,False,True
burkman,False,True
burks,False,True
burky,False,True
burl,True,True
burle,True,False
burleigh,False,True
burleson,True,True
burlesque,True,False
burlesques,True,False
burlew,False,True
burley,True,True
burling,False,True
burlingame,True,True
burlingham,True,True
burlington,True,False
burlington's,True,False
burlison,False,True
burly,True,False
burma,True,False
burman,True,False
burman's,True,False
burmans,True,False
burmeister,False,True
burmese,True,False
burmester,False,True
burn,True,True
burnam,False,True
burnamy,False,True
burne,True,False
burned,True,False
burned-out,True,False
burnell,False,True
burners,True,False
burnes,True,False
burnet,True,True
burnett,False,True
burnette,False,True
burney,False,True
burnham,True,True
burnham's,True,False
burning,True,False
burningham,False,True
burnings,True,False
burnished,True,False
burns,True,True
burns's,True,False
burnsed,False,True
burnside,True,True
burnside's,True,False
burnsides,True,False
burnsides',True,False
burnt,True,False
burnt-red,True,False
burnworth,False,True
burow,False,True
burpee,False,True
burr,True,True
burr's,True,False
burr-headed,True,False
burrage,False,True
burrell,False,True
burridge,False,True
burrier,False,True
burrill,False,True
burris,False,True
burritt,False,True
burro,True,False
burrola,False,True
burrough,False,True
burroughs,False,True
burrow,True,True
burrowed,True,False
burrowing,True,False
burrows,True,True
burrs,True,False
burruel,False,True
burry,False,True
burse,False,True
bursey,False,True
bursitis,True,False
burson,False,True
burst,True,False
burstein,False,True
bursting,True,False
burston,False,True
bursts,True,False
burt,True,True
burtch,False,True
burtner,False,True
burton,True,True
burton's,True,False
burtt,False,True
burum,False,True
burwell,False,True
burwood,False,True
bury,True,False
burzynski,False,True
bus,True,False
busa,False,True
busbee,False,True
busboy,True,False
busby,False,True
busch,True,False
buscher,False,True
buschman,False,True
buschmann,False,True
buses,True,False
busey,False,True
bush,True,True
busha,False,True
bushee,False,True
bushel,True,False
bushell,True,True
bushels,True,False
bushes,True,False
bushey,False,True
bushler,False,True
bushnell,True,True
bushong,False,True
bushwhacked,True,False
bushwhackin',True,False
busick,False,True
busied,True,False
busier,True,False
busiest,True,False
busily,True,False
business,True,False
business-like,True,False
business-minded,True,False
businesses,True,False
businessman,True,False
businessmen,True,False
buske,False,True
buskey,False,True
buskirk,False,True
buss,True,False
busse,False,True
bussell,False,True
busses,True,False
bussey,False,True
bussiere,False,True
bust,True,False
bustamante,False,True
bustard,True,False
busted,True,False
buster,True,True
bustillo,False,True
bustin',True,False
bustle,True,False
bustlin',True,False
bustling,True,False
busto,False,True
bustos,False,True
busts,True,False
buswell,False,True
busy,True,False
busy-work,True,False
busyness,True,False
but,True,False
butane,True,False
butcher,True,True
butchered,True,False
butchery,True,False
bute,False,True
buteau,False,True
butera,False,True
buterbaugh,False,True
buth,False,True
butkiewicz,False,True
butland,False,True
butler,True,True
butlers,True,False
butlin,False,True
butner,False,True
butt,True,True
butte,True,False
butted,True,False
butter,True,False
butterfat,True,False
butterfield,False,True
butterflies,True,False
butterfly,True,False
buttermore,False,True
butternut,True,False
butterworth,False,True
butterwyn,True,False
buttery,True,True
buttigieg,False,True
butting,True,False
buttler,False,True
buttner,False,True
buttocks,True,False
button,True,True
button's,True,False
button-down,True,False
buttoned,True,False
buttonholes,True,False
buttons,True,False
buttowski,False,True
buttram,False,True
buttressed,True,False
buttresses,True,False
buttrey,False,True
buttrick,True,False
buttry,False,True
butts,True,True
butyl-lithium,True,False
butyrate,True,False
buurman,False,True
buxbaum,False,True
buxom,True,False
buxtehude,True,False
buxton,True,False
buy,True,False
buyer,True,False
buyer's,True,False
buyers,True,False
buyers',True,False
buyin',True,False
buying,True,False
buys,True,False
buyuklu,False,True
buza,False,True
buzard,False,True
buzbee,False,True
buzz,True,True
buzz's,True,False
buzz-buzz-buzz,True,False
buzzard,False,True
buzzed,True,False
buzzell,False,True
buzzelli,False,True
buzzes,True,False
buzzing,True,False
bw,True,False
by,True,False
by-gone,True,False
by-laws,True,False
by-pass,True,False
by-passed,True,False
by-passes,True,False
by-passing,True,False
by-product,True,False
by-products,True,False
by-roads,True,False
by-the-sea,True,False
by-ways,True,False
by-word,True,False
byam,False,True
byard,False,True
bybee,False,True
bye,True,True
byer,False,True
byer-rolnick,True,False
byerley,False,True
byerly,False,True
byers,False,True
byfield,False,True
byford,False,True
bygone,True,False
bygott,False,True
byinge,True,False
byington,False,True
byler,False,True
byline,True,False
bylot,True,False
bylsma,False,True
bynarowicz,False,True
byng,False,True
bynoe,False,True
bynum,False,True
bypass,True,False
bypassed,True,False
byproduct,True,False
byproducts,True,False
byram,False,True
byrd,True,True
byrd's,True,False
byrge,False,True
byrne,False,True
byrnes,True,False
byrom,False,True
byron,True,True
byron's,True,False
byronic,True,False
byronism,True,False
byrum,False,True
bystander,True,False
bystrzyca,True,False
byun,False,True
byword,True,False
byzantine,True,False
byzantium,True,False
byzas,True,False
b{t},True,False
béchamp,False,True
c,True,False
c',True,False
c'est,True,False
c'mon,True,False
c'n,True,False
c'un,True,False
c-plane,True,False
c.,True,False
c.a.i.p.,True,False
c.c.b.,True,False
c.c.n.y.,True,False
ca.,True,False
caamano,False,True
cab,True,False
cab's,True,False
caba,False,True
cabada,False,True
cabal,False,True
caballero,False,True
caban,False,True
cabana,True,True
cabanas,True,False
cabanilla,False,True
cabaniss,False,True
cabaret,True,False
cabarrus,False,True
cabbage,True,False
cabdriver,True,False
cabe,False,True
cabell,False,True
cabello,False,True
cabeza,False,True
cabin,True,False
cabinet,True,False
cabinetmakers,True,False
cabinets,True,False
cabins,True,False
cable,True,True
cabled,True,False
cables,True,False
cabot,True,True
cabot's,True,False
cabreja,False,True
cabrera,False,True
cabrini,True,False
cabs,True,False
caburn,False,True
cacace,False,True
cacao,True,False
caccamo,False,True
cacciatore,False,True
cacciola,False,True
cache,True,False
cacho,False,True
cachola,False,True
cacioppo,False,True
cackled,True,False
cackly,True,False
cacophonist,True,False
cacophony,True,False
cadaver,True,False
cadaverous,True,False
cadavid,False,True
cadbury,False,True
caddell,False,True
cadden,False,True
caddy,True,False
cade,False,True
caden,False,True
cadena,False,True
cadence,True,True
cadenhead,False,True
cadenza,True,False
cadesi,True,False
cadet,True,True
cadigan,False,True
cadillac,True,True
cadillacs,True,False
cadle,False,True
cadman,False,True
cadmium,True,False
cadogan,False,True
cadorette,False,True
cadotte,False,True
cadre,True,False
cadwallader,False,True
cadwell,False,True
cady,True,True
caesar,True,False
caetani,True,False
cafaro,False,True
cafe,True,False
cafes,True,False
cafeteria,True,False
cafeterias,True,False
caffee,False,True
caffey,False,True
caffrey,False,True
cafiero,False,True
cafritz,True,False
cafuir,False,True
cagayan,True,False
cage,True,True
caged,True,False
cages,True,False
cagey,True,False
caggiano,False,True
cagle,False,True
cagney,False,True
cahalan,False,True
cahall,False,True
cahill,True,True
cahn,False,True
cahoon,False,True
cahoots,True,False
cahue,False,True
cai,False,True
caiazzo,False,True
caicedo,False,True
caiden,False,True
cail,False,True
caillou,False,True
cain,True,True
cain't,True,False
caine,False,True
cairns,True,False
cairo,True,False
cairoli,True,False
caison,False,True
caisse,False,True
caitlin,False,True
caitlind,False,True
caitlyn,False,True
caito,False,True
caius,True,False
cajamarca,False,True
cajetan,False,True
cake,True,False
caked,True,False
cakes,True,False
cal,True,False
cal-neva,True,False
cal.,True,False
cala,False,True
calabrese,False,True
calabria,True,False
calabro,False,True
calahan,False,True
calamia,False,True
calamities,True,False
calamitous,True,False
calamity,True,False
calandra,False,True
calaway,False,True
calbert,False,True
calcagni,False,True
calcagno,False,True
calcano,False,True
calcaterra,False,True
calchary,False,True
calcification,True,False
calcified,True,False
calcium,True,False
calcote,False,True
calculable,True,False
calculate,True,False
calculated,True,False
calculating,True,False
calculation,True,False
calculations,True,False
calculators,True,False
calculi,True,False
calcutta,True,False
caldeira,False,True
calder,True,False
calderon,False,True
calderone,True,True
calderwood,False,True
caldwell,True,True
caldwell's,True,False
caleb,True,True
calenda,True,False
calendar,True,False
calendars,True,False
calero,False,True
calf,True,False
calf's-foot,True,False
calfee,False,True
calfskin,True,False
calhoon,False,True
calhoun,True,True
calhoun's,True,False
caliber,True,False
calibers,True,False
calibrated,True,False
calibrating,True,False
calibration,True,False
calibrations,True,False
calibre,True,False
caliche-topped,True,False
calico,True,False
caliendo,False,True
calif.,True,False
califano,False,True
california,True,False
california's,True,False
californians,True,False
caligiuri,False,True
caligula,True,False
calimala,True,False
calinda,True,False
calinescu,False,True
caliper,True,False
calipers,True,False
caliphs,True,False
calise,False,True
calista,False,True
calisthenics,True,False
calix,False,True
calixte,False,True
call,True,True
call-backs,True,False
callable,True,False
callaghan,False,True
callaham,False,True
callahan,False,True
callan,True,True
callanan,False,True
callas,True,False
callaway,False,True
called,True,False
calleja,False,True
callen,False,True
callender,False,True
caller,True,False
callers,True,False
callery,False,True
calley,False,True
callicoat,False,True
callicutt,False,True
callie,False,True
callier,False,True
calligraphers,True,False
calligraphy,True,False
callihan,False,True
callin',True,False
calling,True,False
calliope,False,True
callis,False,True
callison,False,True
callister,False,True
callous,True,False
calloused,True,False
callously,True,False
callousness,True,False
callow,False,True
calloway,False,True
calls,True,False
callum,False,True
calluses,True,False
calm,True,False
calma,False,True
calmed,True,False
calmer,True,False
calmest,True,False
calming,True,False
calmly,True,False
calmness,True,False
calnan,False,True
calo,False,True
caloric,True,False
calorie,True,False
calorie-heavy,True,False
calories,True,False
calorimeter,True,False
calorimetric,True,False
caltech,True,False
caltech's,True,False
calton,False,True
calude,True,False
calum,False,True
calumniated,True,False
calumny,True,False
calva,False,True
calvary,True,False
calvert,False,True
calves,True,False
calvillo,False,True
calvin,True,True
calving,True,False
calvinist,True,False
calwile,False,True
calypso,True,False
calzada,False,True
calzadilla,False,True
cam,True,True
camacho,False,True
camara,False,True
camaraderie,True,False
camarata,False,True
camarda,False,True
camarena,False,True
camaret,True,False
camarillo,False,True
camba,False,True
cambodia,True,False
cambodia's,True,False
cambra,False,True
cambre,False,True
cambridge,True,False
cambridgeport,True,False
cambron,False,True
camden,True,True
camdyn,False,True
came,True,False
camejo,False,True
camel,True,False
camellias,True,False
camelot,True,False
camels,True,False
cameo,True,False
cameo-like,True,False
cameos,True,False
camera,True,True
camera's,True,False
cameramen,True,False
cameras,True,False
camero,False,True
cameron,True,True
cami,True,False
camilla,True,True
camille,True,True
camilleri,False,True
camilo,True,False
caminiti,False,True
camino,False,True
camire,False,True
cammack,False,True
cammarata,False,True
cammie,False,True
cammon,False,True
cammy,False,True
camouflage,True,False
camouflaged,True,False
camp,True,True
camp's,True,False
camp-made,True,False
campa,False,True
campagna,True,True
campagnoli,True,False
campaign,True,False
campaign's,True,False
campaigne,True,False
campaigned,True,False
campaigners,True,False
campaigning,True,False
campaigns,True,False
campanaro,False,True
campanelli,False,True
campanile,False,True
campbell,True,True
campeau,False,True
camped,True,False
camper,True,True
campers,True,False
campfield,False,True
campfire,True,False
campground,True,False
campgrounds,True,False
campillo,False,True
camping,True,False
camping-out,True,False
campion,False,True
campione,False,True
campisi,False,True
campitelli,True,False
campmate,True,False
campo,True,True
campobello,True,False
campoverde,False,True
camps,True,False
campsites,True,False
campus,True,False
campusano,False,True
campuses,True,False
campuzano,False,True
camren,False,True
camron,False,True
camryn,False,True
cams,True,False
camus,False,True
camusfearna,True,False
can,True,False
can't,True,False
canaan,False,True
canada,True,True
canada's,True,False
canaday,False,True
canadian,True,False
canadian's,True,False
canadians,True,False
canady,False,True
canal,True,True
canale,False,True
canales,False,True
canals,True,False
canandaigua,True,False
canavan,False,True
canaveral's,True,False
cancel,True,True
canceled,True,False
canceling,True,False
cancellation,True,False
cancelled,True,False
cancelling,True,False
cancels,True,False
cancer,True,False
cancer-ridden,True,False
cancers,True,False
canchola,False,True
cancilla,False,True
cancino,False,True
cancio,False,True
candace,False,True
candela,False,True
candelario,False,True
candi,False,True
candice,False,True
candid,True,False
candidacy,True,False
candidate,True,False
candidate-picking,True,False
candidates,True,False
candidates',True,False
candide,True,False
candidly,True,False
candies,True,False
candle,True,False
candlelight,True,False
candler,False,True
candles,True,False
candlestick,True,False
candlewick,True,False
candor,True,False
candour,True,False
candy,True,True
cane,True,True
cane's,True,False
canedo,False,True
caneli,True,False
canelo,False,True
canepa,False,True
canestrani,True,False
canete,False,True
canez,False,True
canfield,False,True
cangelosi,False,True
cangemi,False,True
cangialosi,False,True
canham,False,True
caniglia,False,True
canine,True,False
canino,False,True
canipe,False,True
canister,True,False
canisters,True,False
canizalez,False,True
canker,True,False
cann,False,True
cannaday,False,True
cannady,False,True
cannan,False,True
cannata,False,True
canned,True,False
cannell,False,True
cannella,False,True
canner,False,True
canneries,True,False
cannery,True,False
canney,False,True
cannibal,True,False
cannibalistic,True,False
cannibals,True,False
canning,True,True
cannon,True,True
cannonball,True,False
cannot,True,False
canny,True,True
canoe,True,False
canoes,True,False
canola,False,True
canon,True,True
canonist,True,False
canonized,True,False
canons,True,False
canopy,True,False
cans,True,False
canseco,False,True
cansino,False,True
cansler,False,True
cant,True,True
cantaloupe,True,False
cantarero,False,True
cantave,False,True
canted,True,False
canteen,True,False
canteloube,True,False
canter,True,True
cantera,False,True
canterbury,True,False
cantered,True,False
cantero,False,True
cantey,False,True
canticle,True,False
cantilevers,True,False
cantillo,False,True
cantin,False,True
canting,True,False
cantles,True,False
cantley,False,True
canto,True,False
canton,False,True
cantone,False,True
cantonese,True,False
cantonment,True,False
cantor,True,True
cantoran,False,True
cantos,False,True
cantrell,False,True
cantril,False,True
cantu,False,True
cantwell,False,True
canty,False,True
canul,False,True
canup,False,True
canute,True,True
canvas,True,False
canvases,True,False
canvass,True,False
canvassed,True,False
canvassers,True,False
canvassing,True,False
canyon,True,False
canyons,True,False
canyonside,True,False
canzoneri,False,True
cao,False,True
caouette,False,True
cap,True,False
cap'n,True,False
cap-and-ball,True,False
capabilities,True,False
capability,True,False
capable,True,False
capably,True,False
capacious,True,False
capacitance,True,False
capacities,True,False
capacitor,True,False
capacitors,True,False
capacity,True,False
capalbo,False,True
capaldi,False,True
capasso,False,True
cape,True,True
capece,False,True
capehart,False,True
capek's,True,False
capel,False,True
capell,False,True
capellan,True,True
capelle,False,True
capelli,False,True
capello,True,True
capen,False,True
caper,True,False
capercailzie,True,False
capering,True,False
capers,True,False
caperton,False,True
capes,True,False
capet,True,False
capetillo,False,True
capetown,True,False
capillary,True,False
capistran,False,True
capistrano,True,False
capita,True,False
capital,True,False
capital's,True,False
capital-gains,True,False
capitalism,True,False
capitalist,True,False
capitalist-democratic,True,False
capitalistic,True,False
capitalists,True,False
capitalists',True,False
capitalize,True,False
capitalizing,True,False
capitals,True,False
capitol,True,False
capitoline,True,False
capitulated,True,False
capitulation,True,False
capizzi,False,True
caplan,False,True
caple,False,True
caplinger,False,True
capo,True,True
capobianco,False,True
capon,False,True
capone,True,True
capone's,True,False
caporale,False,True
capote,True,True
capozzi,False,True
capozzoli,False,True
capp,False,True
capparelli,False,True
cappe,False,True
capped,True,False
cappel,False,True
cappelli,False,True
cappello,False,True
capper,False,True
cappiello,False,True
capps,False,True
cappuccio,False,True
cappy,True,False
cappy's,True,False
caprell,False,True
capricious,True,False
capricorn,True,False
caprio,False,True
capriotti,False,True
capron,False,True
caps,True,False
capshaw,False,True
capsicum,True,False
capstan,True,False
capsule,True,False
capsules,True,False
capt.,True,False
captain,True,False
captain's,True,False
captaincy,True,False
captains,True,False
captions,True,False
captious,True,False
captivated,True,False
captivating,True,False
captive,True,False
captives,True,False
captivity,True,False
captors,True,False
capture,True,False
captured,True,False
captures,True,False
capturing,True,False
capuano,False,True
caputo,False,True
car,True,False
car's,True,False
cara,False,True
carabajal,False,True
caraballo,False,True
carabao,True,False
caracas,True,False
caracciolo,False,True
carachure,False,True
caradine,False,True
caramel,True,False
carandang,False,True
carapia,False,True
carausius,True,False
caravaggio,True,False
caravan,True,False
caravan's,True,False
caravans,True,False
caravella,False,True
caravello,False,True
caraveo,False,True
caraway,True,True
carbajal,False,True
carballo,False,True
carbaugh,False,True
carberry,False,True
carbide,True,False
carbine,True,False
carbines,True,False
carbo,False,True
carbohydrate,True,False
carboloy,True,False
carbon,True,True
carbon-14,True,False
carbon-halogen,True,False
carbonaro,False,True
carbonates,True,False
carbondale,True,False
carbone,False,True
carbonell,False,True
carbones,True,False
carboni,False,True
carbonneau,False,True
carbons,True,False
carbonyl,True,False
carborundum,True,False
carboxy-labeled,True,False
carboxymethyl,True,False
carcamo,False,True
carcass,True,False
carcasses,True,False
carchi,False,True
carcinoma,True,False
card,True,True
carda,False,True
cardamom,True,False
cardamone,False,True
cardarelli,False,True
cardboard,True,False
cardell,False,True
cardella,False,True
cardello,False,True
carden,False,True
cardenas,False,True
carder,False,True
cardew,False,True
cardiac,True,False
cardiel,False,True
cardillo,False,True
cardin,False,True
cardinal,True,False
cardinale,False,True
cardinals,True,False
cardiomegaly,True,False
cardiovascular,True,False
cardiovasculatory,True,False
cardon,False,True
cardone,False,True
cardosa,False,True
cardoza,False,True
cardozo,False,True
cards,True,False
cardwell,False,True
care,True,True
care-free,True,False
cared,True,False
careened,True,False
careening,True,False
career,True,False
career-bound,True,False
careerism,True,False
careers,True,False
carefree,True,False
careful,True,False
carefully,True,False
carefulness,True,False
careless,True,False
carelessly,True,False
carelessness,True,False
carella,False,True
carelli,False,True
caren,False,True
cares,True,False
caress,True,False
caressed,True,False
caresses,True,False
caressing,True,False
caretaker,True,False
careworn,True,False
carey,True,True
carfagno,False,True
cargile,False,True
cargill,False,True
cargill's,True,False
cargo,True,True
carhart,False,True
cariaga,False,True
caribbean,True,False
caricature,True,False
caricatured,True,False
caricaturist,True,False
carico,False,True
cariello,False,True
carignan,False,True
carillo,False,True
carina,False,True
caring,True,False
carini,False,True
carino,False,True
carl,True,True
carl's,True,False
carla,True,True
carla's,True,False
carlberg,False,True
carle,False,True
carlee,False,True
carleigh,False,True
carlen,False,True
carlene,False,True
carless,False,True
carleton,True,False
carleton's,True,False
carletonian,True,False
carley,False,True
carli,False,True
carlie,False,True
carlile,False,True
carlin,False,True
carline,False,True
carling,False,True
carlini,False,True
carlisle,True,True
carll,False,True
carlo,True,True
carload,True,False
carloading,True,False
carloads,True,False
carlock,False,True
carlone,False,True
carlos,False,True
carlson,True,True
carlstrom,False,True
carlton,False,True
carlucci,False,True
carly,False,True
carlyle,False,True
carlyle's,True,False
carmack,True,True
carmadie,False,True
carman,False,True
carmean,False,True
carmel,False,True
carmen,True,True
carmer,True,False
carmer's,True,False
carmichael,True,True
carmine,True,False
carmody,True,True
carmon,False,True
carmona,False,True
carmouche,False,True
carn,False,True
carnahan,False,True
carnal,True,False
carnality,True,False
carnarvon's,True,False
carnby,False,True
carne,True,True
carneal,False,True
carnegey,True,False
carnegie,True,True
carnegie-illinois,True,False
carneigie,True,False
carnell,False,True
carner,False,True
carnero,False,True
carnes,False,True
carnevale,False,True
carney,True,True
carnival,True,False
carnley,False,True
carnochan,True,False
carnot,False,True
caro,False,True
carob,True,False
carobine,False,True
carol,True,True
carolan,False,True
carole,False,True
caroli,True,False
carolina,True,True
carolina's,True,False
carolinas,True,False
caroline,True,True
carolingian,True,False
carolinians,True,False
caroll,False,True
carollo,False,True
carols,True,False
carolyn,True,True
caron,True,False
carone,False,True
carousing,True,False
carozza,False,True
carp,False,True
carpathians,True,False
carpender,False,True
carpenter,True,True
carpenter's,True,False
carpenters,True,False
carpenters',True,False
carpentier,True,True
carpentry,True,False
carper,False,True
carpet,True,False
carpeted,True,False
carpeting,True,False
carpets,True,False
carping,True,False
carpino,False,True
carpio,False,True
carport,True,False
carr,True,True
carra,False,True
carradine,False,True
carraher,False,True
carranco,False,True
carrano,False,True
carranza,False,True
carrara,True,False
carrasco,False,True
carrasquillo,False,True
carraway,True,True
carre,True,False
carreer,True,False
carreira,False,True
carreiro,False,True
carrel,True,True
carrell,False,True
carreno,False,True
carreon,True,True
carreon's,True,False
carrero,False,True
carreto,False,True
carrey,False,True
carriage,True,False
carriage-step,True,False
carriages,True,False
carrick,False,True
carrico,False,True
carrie,True,False
carried,True,False
carrier,True,False
carrier-based,True,False
carrier-current,True,False
carriere,False,True
carriers,True,False
carries,True,False
carrigan,False,True
carriger,False,True
carriker,False,True
carrillo,False,True
carrington,False,True
carrion,False,True
carriveau,False,True
carrizal,False,True
carrizosa,False,True
carrol,False,True
carroll,True,True
carron,False,True
carrot,True,False
carrots,True,False
carrow,False,True
carrozza,True,True
carruth,False,True
carruthers,True,True
carry,True,True
carrying,True,False
carryover,True,False
carryovers,True,False
cars,True,False
carson,True,True
carstairs,False,True
carsten,True,False
carstensen,False,True
carswell,False,True
cart,True,True
carta,False,True
carte,True,True
carted,True,False
cartee,False,True
cartels,True,False
carter,True,True
carteret,False,True
carters,True,False
cartesian,True,False
cartesius,False,True
carthage,True,False
carthago,True,False
carthew,False,True
cartier,False,True
cartilage,True,False
cartledge,False,True
cartman,False,True
cartmell,False,True
cartmill,False,True
carton,False,True
cartons,True,False
cartoon,True,False
cartoonist,True,False
cartoonists,True,False
cartoons,True,False
cartrette,False,True
cartridge,True,True
cartridges,True,False
carts,True,False
cartwheels,True,False
cartwright,False,True
carty,True,True
caruana,False,True
carucci,False,True
caruso,True,False
caruth,False,True
carvajal,False,True
carvalho,True,False
carve,True,False
carved,True,False
carved-out-of-solid,True,False
carvell,False,True
carven,True,False
carver,True,True
carvey,True,False
carvin,False,True
carving,True,False
carvings,True,False
carwell,False,True
carwile,False,True
carwood,True,False
carwood's,True,False
cary,False,True
caryatides,True,False
caryn,False,True
carys,False,True
casada,False,True
casado,False,True
casady,False,True
casal,False,True
casals,True,False
casanova,True,True
casarez,False,True
casas,False,True
casasola,False,True
casassa,True,False
casavant,False,True
casazza,False,True
casbah,True,False
casca,True,False
cascade,True,False
cascaded,True,False
cascades,True,False
cascading,True,False
casciano,False,True
cascio,False,True
casco,False,True
case,True,True
case's,True,False
case-by-case,True,False
case-hardened,True,False
case-history,True,False
case-to-case,True,False
casebeer,False,True
casebolt,False,True
casebook,True,False
cased,True,False
casein,True,False
casen,False,True
cases,True,False
casework,True,False
caseworkers,True,False
casey,True,True
casey's,True,False
cash,True,True
cashed,True,False
cashen,False,True
cashews,True,False
cashin,False,True
cashion,False,True
cashman,False,True
cashmere,True,False
cashwell,False,True
casiano,False,True
casillas,False,True
casimir,False,True
casino,True,False
casino's,True,False
casique,False,True
cask,True,False
caskets,True,False
caskey,False,True
casks,True,False
casler,False,True
casner,False,True
caso,False,True
cason,False,True
caspar,False,True
casper,False,True
casperson,False,True
cass,False,True
cassady,False,True
cassandra,False,True
cassano,False,True
cassar,False,True
cassara,False,True
cassel,False,True
cassell,False,True
cassella,False,True
casselman,False,True
casserly,False,True
cassese,False,True
cassian,False,True
cassidy,False,True
cassin,False,True
cassini,False,True
cassiopeia,True,False
cassite,True,False
cassity,False,True
cassius,True,True
casso,False,True
cassocked,True,False
casson,False,True
cast,True,True
cast-iron,True,False
castagna,False,True
castaldi,False,True
castaldo,False,True
castaneda,True,True
castanets,True,False
castano,False,True
castanon,False,True
caste,True,False
casteel,False,True
castel,False,True
castell,False,True
castellano,False,True
castellanos,False,True
castellon,False,True
castelo,False,True
caster,False,True
casterline,False,True
casters,True,False
castiel,False,True
castigated,True,False
castigates,True,False
castigation,True,False
castilleja,False,True
castillo,True,True
castillon,False,True
castine,False,True
casting,True,False
castle,True,True
castleberry,False,True
castleman,False,True
castles,True,False
castner,False,True
casto,False,True
caston,False,True
castonguay,False,True
castor,True,False
castorbean,True,False
castorbeans,True,False
castorena,False,True
castrejon,False,True
castrellon,False,True
castrillo,False,True
castrillon,False,True
castro,True,True
castro's,True,False
castro-held,True,False
castroism,True,False
castros,True,False
castruita,False,True
casts,True,False
casual,True,False
casually,True,False
casuals,True,False
casualties,True,False
casualty,True,False
caswell,False,True
cat,True,True
cat's,True,False
cat-like,True,False
cataclysmic,True,False
catala,False,True
cataldi,False,True
cataldo,False,True
catalog,True,False
catalogs,True,False
catalogue,True,False
catalogued,True,False
catalogues,True,False
catalyst,True,False
catalysts,True,False
catalytic,True,False
catanese,False,True
catano,False,True
catapano,False,True
catapulted,True,False
catapulting,True,False
catapults,True,False
catastrophe,True,False
catastrophes,True,False
catastrophic,True,False
